"From","To","Alt Text","Real Dimensions (WxH)","Dimensions in Attributes (WxH)","Display Dimensions (WxH)","Potential Savings","Path Type","Link Path","Link Position","Link Origin","Size","Transferred"
"https://www.txsparks.com/projects/clovers-plaza/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/projects/shoreline-plaza/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/integrated-services-streamline-construction-project/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/the-significance-of-extensive-feasibility-property/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/essential-due-diligence-purchasing-land-oil-wells/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/right-professional-commercial-general-contractor/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/evaluate-land-development-potential-texas/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/projects/?category=commercial-construction","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/transforming-any-space-into-luxurious-perfection/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/transforming-ideas-into-reality-the-texas-sparks-constructions-approach-to-design-build/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/full-service-general-contractor-near-me/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/construction-management-effective-strategies-for-successful-constructions/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/the-role-of-design-build-in-real-estate-development/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/right-materials-commercial-project/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/sustainable-interior-design-eco-friendly/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/revitalizing-spaces-inspiring-interior-finish/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/the-importance-and-benefits-of-entitlements/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/land-development-stages-texas/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/choose-right-engineers-architects-real-estate-development/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/navigating-land-development-permit-sets/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/blogs/choosing-the-right-general-contractor/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
